# Consolidated religion localisation from Aguila o Sol and Sob o Anil
# Generated for the merged religion definitions; source spellings and descriptions are preserved.

AA;A'a;;;;;;;;;;;;;x
ABU_MURRAH;Abu Murrah;;;;;;;;;;;;;x
ADONAI;Adonai;Adonaï;Adonai;;Adonai;;;;;;;;;x
slavic_pagan_FEATURES;?Y*?! Inferior at conversion\n?Y*?! Rulers cannot declare Holy Wars;?Y*?! Inf?rieure en conversion\n?Y*?! Les seigneurs ne peuvent pas d?clarer de guerres saintes;?Y*?! Schwache Konvertierung\n?Y*?! Herrscher k?nnen keine Heiligen Kriege erkl?ren;;?Y*?! Inferior en la conversaci?n\n?Y*?! Los soberanos no pueden declarar Guerras Santas;;;;;;;;;x
slavic_pagan_reformed;Slavic;slave;Slawisch;;Eslavo;;;;;;;;;x
slavic_pagan_reformed_DESC;The Slavic religion is polytheistic, the chief god being Perun, god of thunder and lightning, quite similar to the Germanic god Thor. Other important deities include Veles, god of the underworld, Svarog, Jarilo and Svantevit. The reformed Slavic faith has a Holy Book with a creation myth, chapters on the gods and a book of prophesies.;Le paganisme slave est polyth?iste, le dieu dominant ?tant P?roun, dieu du tonnerre et de la foudre, semblable au dieu germanique Thor. Les autres d?it?s importantes sont V?l?s, dieu des Enfers, Svarog, Yarilo et Svantevit. La foi slave r?form?e a un livre sacr? avec un mythe de la cr?ation, des chapitres sur les dieux et un livre de proph?ties.;Die slawische Religion ist polytheistisch und ihr Hauptgott ist Perun, der Donner-Und Blitzgott, ?hnlich dem germanischen Gott Thor. Andere wichtige Gottheiten sind Veles, Gott der Unterwerlt, Svarog, Jarilo und Svantevit. Der reformierte slawische Glaube hat ein heiliges Buch mit der Sch?pfungsmythologie, Kapitel ?ber die G?tter und ein Buch der Prophezeiungen.;;La religi?n eslava es polite?sta, siendo el dios principal Per?n, dios del trueno y del rel?mpago, similar al dios germ?nico Thor. Otras deidades importantes son Veles, dios del inframundo, Svarog, Jarilo y Svantevit. La fe eslava reformada tiene un libro sagrado con un mito de la creaci?n, cap?tulos sobre los dioses y un libro de profec?as.;;;;;;;;;x
tengri_pagan;Tengri;tengriste;Tengrisch;;Tengrista;;;;;;;;;x
tengri_pagan_DESC;Tengrism is the religion of the steppe peoples of Eurasia, especially Turkish and Mongol nomads. The chief god is Tengri, the creator god who rules the skies. Shamanism and animism also feature prominently in the religion.;Le tengrisme est la religion des peuples des steppes eurasiennes, en particulier les Turcs et les Mongols nomades. Le dieu en chef est Tengri, le dieu-cr?ateur qui r?gne sur les cieux. Le chamanisme et l'animisme sont aussi d'importants aspects de cette religion.;Tengrismus ist die Religion der Steppenv?lker von Eurasien, besonders t?rkischer und mongolischer Nomaden. Der Hauptgott ist Tengri, der Sch?pfer der Welt und Herrscher der Himmel. Schamanismus und Geisterglaube spielen wichtige Rollen in der Religion.;;El Tengrismo es la religi?n de los pueblos de la estepa de Eurasia, especialmente los Turcos y Mongoles n?madas. El dios principal es Tengri, el dios creador que gobierna los cielos. El chamanismo y el animismo tambi?n ocupan un lugar destacado en la religi?n.;;;;;;;;;x
tengri_pagan_FEATURES;?Y*?! Inferior at conversion\n?Y*?! Rulers cannot declare Holy Wars;?Y*?! Inf?rieure en conversion\n?Y*?! Les seigneurs ne peuvent pas d?clarer de guerres saintes;?Y*?! Schwache Konvertierung\n?Y*?! Herrscher k?nnen keine Heiligen Kriege erkl?ren;;?Y*?! Inferior en la conversaci?n\n?Y*?! Los soberanos no pueden declarar Guerras Santas;;;;;;;;;x
tengri_pagan_reformed;Tengri;tengriste;Tengrisch;;Tengri;;;;;;;;;x
tengri_pagan_reformed_DESC;Tengrism is the religion of the steppe peoples of Eurasia, especially Turkish and Mongol nomads. The chief god is Tengri, the creator god who rules the skies. The reformed Tengri faith has transferred its oral legends into a collection of scrolls written in the Orkhon runic script, acquiring a standardized liturgy and a formal church hierarchy.;Le tengrisme est la religion des peuples des steppes eurasiennes, en particulier les Turcs et les Mongols nomades. Le dieu en chef est Tengri, le dieu cr?ateur qui r?gne sur les cieux. La foi tengriste r?form?e a transcrit ses l?gendes orales dans une collection de manuscrits ?crits dans l'?criture runique d'Orkhon, acqu?rant une liturgie standardis?e et une hi?rarchie religieuse officielle.;Tengrinismus ist die Religion der Steppenv?lker von Eurasien, besonders t?rkischer und mongolischer Nomaden. Der Hauptgott ist Tengri, der Sch?pfer der Welt und Herrscher der Himmel. Der reformierte Tengrinismus hat seine m?ndlichen ?berlieferungen in eine Sammlung von Schriftrollen, die in Orkhon-Runenschrift geschrieben sind, ?bertragen und eine standardisierte Liturgie und formelle Kirchenhierarchie.;;El tengrismo es la religi?n de los pueblos esteparios de Eurasia, especialmente n?madas turcos y mongoles. Su dios principal es Tengri, el dios creador que gobierna los cielos. La fe reformada de Tengri ha transferido sus leyendas orales a una colecci?n de pergaminos escritos en la escritura r?nica de Orj?n, adquiriendo una liturgia estandarizada y una jerarqu?a eclesi?stica formal.;;;;;;;;;x
west_african_pagan;African;africaine;Westafrikanisch;;Africano Occidental;;;;;;;;;x
west_african_pagan_DESC;The African religion includes many of the diverse pagan beliefs of the tribes of Sub-Saharan Africa. Ancestor worship, animism and totemistic shamanism dominate, but there also various pantheons of gods.;La religion africaine est un terme qui recouvre les diverses croyances pa?ennes des tribus de l'Afrique subsaharienne. Le culte des anc?tres, l'animisme et le chamanisme tot?mique y dominent, mais on y trouve aussi divers panth?ons.;Die Westafrikanische Religion ist ein Oberbegriff f?r die vielf?ltigen, heidnischen Glaubensvorstellungen der westafrikanischen V?lker s?dlich der Sahara. Vorfahrenverehrung, Animismus und Schamanismus sind vorherrschend, aber es gibt auch mehrere G?tterpantheone.;;La Religi?n Africana Occidental es un t?rmino general para las diversas creencias paganas de las tribus de ?frica Subsahariana Occidental. El culto a los antepasados, el animismo y el chamanismo tot?mico dominan, pero tambi?n diversos panteones de dioses.;;;;;;;;;x
west_african_pagan_FEATURES;?Y*?! Inferior at conversion\n?Y*?! Rulers cannot declare Holy Wars;?Y*?! Inf?rieure en conversion\n?Y*?! Les seigneurs ne peuvent pas d?clarer de guerres saintes;?Y*?! Schwache Konvertierung\n?Y*?! Herrscher k?nnen keine Heiligen Kriege erkl?ren;;?Y*?! Inferior en la conversaci?n\n?Y*?! Los soberanos no pueden declarar Guerras Santas;;;;;;;;;x
west_african_pagan_reformed;African;africaine;Reformiert-Westafrikanisch;;Africano Occidental Reformado;;;;;;;;;x
west_african_pagan_reformed_DESC;The reformed African religion is a fusion of many popular beliefs, with a single Holy Book including a creation myth, chapters on the spirits, totem animal fables and gods.;La religion r?form?e africaine est le syncr?tisme de plusieurs croyances, dot?e d'un livre sacr? unique qui comprend un mythe sur la cr?ation, des chapitres sur les esprits, des fables sur les animaux totems et les dieux.;Der reformierte westafrikanische Glaube ist der Zusammenschluss vieler volkst?mlicher Glaubensvorstellungen, mit einem einzigen Heiligen Buch, das den Sch?pfungsmythos, Kapiteln ?ber die Geister, Totemtiere und G?tter beinhaltet.;;La religi?n reformada de ?frica Occidental es una fusi?n de muchas creencias populares, con un solo libro sagrado que incluye un mito de la creaci?n, cap?tulos sobre los esp?ritus, t?tems animales, f?bulas y dioses.;;;;;;;;;x
zun_pagan;Zunist;zuniste;Zunist;;Zunista;;;;;;;;;x
zun_pagan_DESC;Zun, the Giver of Justice, is the sun-god originally worshipped by the Zunbil dynasty in Afghanistan. Zun embodies wisdom, power, fire and the light that drives away the night. Defining features in-game:\n?Y*?! Can declare Subjugation Wars against all other pagans\n?Y*?! Inferior at conversion and vulnerable to non-pagan missionaries;Zun, le Justicier, est le dieu-soleil qui ?tait ? l'origine v?n?r? par la dynastie Zunbil, en Afghansistan. Zun incarne la sagesse, le pouvoir, le feu et la lumi?re qui vainc la nuit. Caract?ristiques en jeu?:\n?Y*?! Peut d?clarer des guerres d'assujettissement contre toutes les religions pa?ennes\n?Y*?! Inf?rieure en conversion et vuln?rables aux missionnaires non-pa?ens;Zun, der Geber der Gerechtigkeit, ist der urspr?nglich von der Zunbil-Dynastie in Afghanistan verehrte Gott. Zun verk?rpert Weisheit, Macht, Feuer und das Licht, das die Nacht vertreibt. Besondere Merkmale im Spiel:\n?Y*?! Kann gegen alle anderen Heiden Unterwerfungskriege erkl?ren\n?Y*?! Schwach bei Bekehrungen und anf?llig f?r nicht-heidnische Missionare;;Zun, el que Imparte Justicia, es el rey-sol originariamente adorado por la dinast?a Zunbil en Afganist?n. Zun representa sabidur?a, poder, fuego y la luz que conduce a trav?s de la oscuridad. Definiendo caracter?sticas en juego:\n?Y*?! Puedes declarar Guerras de Subyugaci?n contra otros paganos\n?Y*?! Inferior en conversi?n y vulnerable a los misioneros no paganos.;;;;;;;;;x
zun_pagan_FEATURES;?Y*?! Inferior at conversion\n?Y*?! Rulers cannot declare Holy Wars;?Y*?! Inf?rieure en conversion\n?Y*?! Les seigneurs ne peuvent pas d?clarer de guerres saintes;?Y*?! Schwache Konvertierung\n?Y*?! Herrscher k?nnen keine Heiligen Kriege erkl?ren;;?Y*?! Inferior en la conversaci?n\n?Y*?! Los soberanos no pueden declarar Guerras Santas;;;;;;;;;x
zun_pagan_reformed;Church of Zun;zuniste;Zun-Kirche;;Iglesia de Zun;;;;;;;;;x
zun_pagan_reformed_DESC;Zun, the Sun-God and Giver of Justice, embodies wisdom, power, fire and the light that drives away the night. The reformed Zun faith has a Holy Book detailing things such as the creation myths and outlining church doctrine, as well as a standardized liturgy and a formal church hierarchy.;Zun, dieu-soleil et Justicier, incarne la sagesse, le pouvoir, le feu et la lumi?re qui vainc la nuit. La foi zuniste r?form?e a un livre sacr? qui relate en d?tail les mythes de la cr?ation et la doctrine de cette ?glise, de m?me qu'une liturgie standardis?e et une hi?rarchie religieuse officielle.;Zun der Sonnengott und Geber der Gerechtigkeit verk?rpert Weisheit, Macht, Feuer und das Licht, das die Nacht vertreibt. Die Heilige Schrift des Zun-Glaubens ist ein heiliges Buch, das den Sch?pfungsmythen und die Lehren der Kirche sowie eine standardisierte Liturgie beschreibt und eine formelle Kirchenhierarchie hat.;;Zun, el Dios Sol y Dador de Justicia, encarna la sabidur?a, el poder, el fuego y la luz que aleja la noche. La fe Zun reformada tiene un libro sagrado que detalla cosas tales como los mitos de la creaci?n y marca la doctrina de la iglesia, as? como una liturgia estandarizada y una jerarqu?a eclesi?stica formal.;;;;;;;;;x
zun_pagan_reformed_adj;Zunist;zuniste;Zunist;;Zunista;;;;;;;;;x
hellenic_pagan;Hellenic;hell?nique;Hellenisch;;Helen?stica;;;;;;;;;x
hellenic_pagan_DESC;The Hellenistic religion is polytheistic, with a pantheon of twelve major gods including Jupiter, Mars, Mercury, Venus, Minerva and Vesta. It originated in ancient Greece and with the conquests of Alexander the Great and the Roman Empire, it would go on to become the dominant religion in the Mediterranean world until the rise of Christendom.;La religion hell?nique est polyth?iste, avec un panth?on de douze dieux majeurs dont Jupiter, Mars, Mercure, Venus, Minerve et Vesta. Elle puise ses origines dans la Gr?ce antique et, gr?ce aux conqu?tes d'Alexandre le Grand et l'Empire romain, elle a pu devenir la religion dominante en M?diterrann?e jusqu'? l'av?nement du Christianisme.;Die hellenische Religion ist polytheistisch mit einem Pantheon von zw?lf Hauptg?ttern, zu welchem Jupiter, Mars, Merkur, Venus, Minerva und Vesta geh?ren. Sie entstammt dem alten Griechenland und wurde durch die Eroberungen Alexander des Gro?en und des R?mischen Reiches zur Hauptreligion im Mittelmeerraum, bis zum Aufkommen des Christentums.;;La religi?n helen?stica es politeista, con un pante?n de doce Dioses mayores incluyendo J?piter, Marte, Mercurio, Venus, Minerva y Vesta. Se origin? en la antigua Grecia y, con las conquistas de Alejandro Magno y el Imperio Romano, se convirti? en la religi?n predominante en el Mediterr?neo hasta el auge del Cristianismo.;;;;;;;;;x
hellenic_pagan_FEATURES;?Y*?! Inferior at conversion\n?Y*?! Rulers cannot declare Holy Wars;?Y*?! Inf?rieure en conversion\n?Y*?! Les seigneurs ne peuvent pas d?clarer de guerres saintes;?Y*?! Schwache Konvertierung\n?Y*?! Herrscher k?nnen keine Heiligen Kriege erkl?ren;;?Y*?! Inferior en la conversaci?n\n?Y*?! Los soberanos no pueden declarar Guerras Santas;;;;;;;;;x
hellenic_pagan_reformed;Hellenic;hell?nique;Hellenisch;;Hel?nica;;;;;;;;;x
hellenic_pagan_reformed_DESC;The Hellenistic religion is polytheistic, with a pantheon of twelve major gods including [GetZeusJupiterName], [GetAresMarsName], [GetHermesMercuryName], [GetAphroditeVenusName], [GetAthenaMinervaName] and [GetHestiaVestaName]. Restored after having been almost but wiped out by Christianity, it has been fully adapted by its new practitioners to contend against its more aggressive, younger competitors.;La religion hell?nique est polyth?iste, avec un panth?on de douze dieux majeurs, dont [GetZeusJupiterName], [GetAresMarsName], [GetHermesMercuryName], [GetAphroditeVenusName], [GetAthenaMinervaName] et [GetHestiaVestaName]. Restaur?e apr?s avoir ?t? presque an?antie par le christianisme, elle a ?t? enti?rement adapt?e par ses nouveaux pratiquants pour lutter contre ses concurrents plus jeunes et plus agressifs.;Die hellenische Religion ist polytheistisch mit einem Pantheon von zw?lf Hauptg?ttern, zu welchem [GetZeusJupiterName], [GetAresMarsName], [GetHermesMercuryName], [GetAphroditeVenusName], [GetAthenaMinervaName] und [GetHestiaVestaName] geh?ren. nachdem der hellenische Glaube fast vollst?ndig durch das Christentum ausgel?scht wurde, wurde es nun von seinen Anh?ngern vollst?ndig angenommen, um gegen die aggressive vorherige Konkurrenz anzuk?mpfen.;;La religi?n helen?stica es polite?sta, con un pante?n de doce dioses principales -entre ellos [GetZeusJupiterName], [GetAresMarsName], [GetHermesMercuryName], [GetAphroditeVenusName], [GetAthenaMinervaName] y [GetHestiaVestaName]. Restaurada despu?s de haber sido casi eliminada por el cristianismo, ha sido completamente adaptada por sus nuevos practicantes para enfrentarse a sus competidores, m?s agresivos y j?venes.;;;;;;;;;x
bon_pagan;B?n;b?n;B?n;;B?n;;;;;;;;;x
bon_pagan_DESC;B?n is the ancient indigenous pre-Buddhist religion of Tibet. It is shamanistic and animistic in nature with multiple deities. After the introduction of Buddhism to Tibet, B?n adopted many of its elements.;Le b?n est l'ancienne religion indig?ne pr?-bouddhiste du Tibet. Elle est de nature chamanique et animiste avec de multiples divinit?s. Apr?s l'introduction du bouddhisme au Tibet, le b?n a adopt? nombre de ses caract?ristiques.;Der B?n war vor der Etablierung des Buddhismus die vorherrschende Religion in Tibet. Er ist von schamanistischer und animistischer Natur mit mehreren Gottheiten. Nach der Einf?hrung des Buddhismus in Tibet hat der B?n viele seiner Elemente ?bernommen.;;B?n es la antigua religi?n prebudista ind?gena del T?bet. Es de naturaleza chaman?stica y animista con m?ltiples deidades. Tras la introducci?n del budismo en el T?bet, el b?n adopt? mucho de sus elementos.;;;;;;;;;x
